source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,emission_total
47169,0,47169,0,965228.3953597615,47169,47169,79941539.22487117,79941539.22487117
55005,0,55005,0,5928.735119484806,55005,55005,84390.31540006552,84390.31540006552
55005,0,27137,0,1874.5184605193072,55005,27137,27715.102037241304,27715.102037241304
55005,0,55107,0,2280.282738039907,55005,55107,32683.930461830438,32683.930461830438
18119,0,18027,0,46271.79409655127,18119,18027,676639.4288757521,676639.4288757521
20175,0,4019,0,5953.768293732106,20175,4019,101665.14979620017,101665.14979620017
27043,0,27043,0,2253.980158,27043,27043,19243.522210884297,19243.522210884297
27043,0,27091,0,160.20407659938184,27043,27091,1378.1225667461986,1378.1225667461986
29227,0,29147,0,112066.36262182525,29227,29147,1984180.4839032127,1984180.4839032127
46051,0,46051,0,5408.74755261467,46051,46051,79614.0050805363,79614.0050805363
46051,0,27151,0,195.3138013118719,46051,27151,2907.5192937235297,2907.5192937235297
46051,0,30029,0,10602.018704853952,46051,30029,199168.24096920382,199168.24096920382
46051,0,53011,0,3899875.054011697,46051,53011,81302487.63355666,81302487.63355666
46051,0,30085,0,10602.01870485395,46051,30085,180043.9413493608,180043.9413493608
46051,0,41011,0,156.5423027772892,46051,41011,3402.268455069062,3402.268455069062
46051,0,53021,0,679.8215019579546,46051,53021,13583.594247802044,13583.594247802044
46051,0,6023,0,5971.927728651831,46051,6023,133816.29401937168,133816.29401937168
54077,0,54071,0,2865462.344213297,54077,54071,161749583.87733096,161749583.87733096
8039,0,8039,0,5855.092373204132,8039,8039,231370.1574020963,231370.1574020963
8039,0,8093,0,547.771105714971,8039,8093,21899.513802385565,21899.513802385565
8039,0,8005,0,34.234881028887266,8039,8005,1355.9112896123527,1355.9112896123527
17107,0,22071,0,3.801140191334473,17107,22071,44.10418773850094,44.10418773850094
20097,0,35037,0,624.3716209678964,20097,35037,11010.239156206597,11010.239156206597
20097,0,4021,0,124.6262769402158,20097,4021,2480.0718667545557,2480.0718667545557
20057,0,20069,0,321.2385611479947,20057,20069,5094.143780876048,5094.143780876048
38093,0,53033,0,839.0673710321172,38093,53033,15457.576437701136,15457.576437701136
38093,0,53057,0,1744689.6025241937,38093,53057,32596876.29583484,32596876.29583484
38093,0,53029,0,7543.102915369802,38093,53029,140548.86701014158,140548.86701014158
26135,0,26039,0,47388.10942401523,26135,26039,1869579.2984351963,1869579.2984351963
31019,0,31019,0,1387237.8699807588,31019,31019,22949960.419489045,22949960.419489045
31019,0,49049,0,687.406457945588,31019,49049,13371.086249292213,13371.086249292213
31019,0,31047,0,1012142.884801008,31019,31047,16901586.058115467,16901586.058115467
31019,0,6039,0,24379013.944927614,31019,6039,543825855.770006,543825855.770006
31115,0,31041,0,31203.83154011556,31115,31041,411533.48248972517,411533.48248972517
38101,0,41051,0,109.49603528591336,38101,41051,2545.684807211421,2545.684807211421
46115,0,46013,0,5104.660148678453,46115,46013,85924.89777398882,85924.89777398882
48233,0,48233,0,1071732.95165826,48233,48233,9833728.465443801,9833728.465443801
48429,0,48417,0,27.1127557500588,48429,48417,3.2426769116251926,3.2426769116251926
19123,0,19123,0,341997.31335685786,19123,19123,3547325.03976468,3547325.03976468
13201,0,13201,0,1254782.9036098137,13201,13201,11844201.105815217,11844201.105815217
13201,0,13087,0,10407699.98472341,13201,13087,98823799.99690123,98823799.99690123
13201,0,13205,0,10873135.951918332,13201,13205,103983982.35153607,103983982.35153607
1003,0,1003,0,2064.0465401056313,1003,1003,88785.59983686742,88785.59983686742
1003,0,12015,0,256.16554772081554,1003,12015,11572.741852694407,11572.741852694407
1003,0,12081,0,445822.5349881728,1003,12081,20049553.628857728,20049553.628857728
1003,0,12101,0,6.36803513237735,1003,12101,284.2023911650375,284.2023911650375
13055,0,13055,0,8426643.833717614,13055,13055,859963051.8611867,859963051.8611867
20121,0,5143,0,33839563.181738764,20121,5143,560496970.7709479,560496970.7709479
31095,0,20155,0,1081.4193891463617,31095,20155,20758.745196765227,20758.745196765227
31095,0,48141,0,69.51499103651823,31095,48141,1519.6207454972173,1519.6207454972173
40003,0,40011,0,43.33875351742005,40003,40011,802.4733145153637,802.4733145153637
55041,0,55041,0,7478.27897385349,55041,55041,237026.89023272254,237026.89023272254
55041,0,26109,0,73.19520405806509,55041,26109,2344.0236098671353,2344.0236098671353
55041,0,55037,0,4651.0175520692555,55041,55037,148132.21553612105,148132.21553612105
17115,0,22071,0,2.570467304560288,17115,22071,29.211719904295766,29.211719904295766
18055,0,18027,0,191493.9978998493,18055,18027,2367680.887179858,2367680.887179858
26165,0,26165,0,5073.079261,26165,26165,135904.65636216736,135904.65636216736
26165,0,26113,0,2573.5922642027776,26165,26113,69126.1192209729,69126.1192209729
28115,0,28159,0,5397597.49368069,28115,28159,58028748.81636672,58028748.81636672
36069,0,36069,0,1751.5394938331942,36069,36069,30821.22289767259,30821.22289767259
36069,0,36011,0,2953.432391748453,36069,36011,52273.43633670197,52273.43633670197
36069,0,36117,0,15752.7089739952,36069,36117,278834.43902316777,278834.43902316777
47075,0,22071,0,0.2643567220763875,47075,22071,5.054641652936609,5.054641652936609
55073,0,55139,0,1972.788180431102,55073,55139,25192.972693815464,25192.972693815464
55073,0,55073,0,20851.004977958575,55073,55073,259785.3082554955,259785.3082554955
39045,0,39045,0,13126.992740642638,39045,39045,141429.58063440723,141429.58063440723
39045,0,37135,0,19503.139078165616,39045,37135,240707.6245087286,240707.6245087286
39045,0,51077,0,339585.2765752539,39045,51077,4025617.6377049363,4025617.6377049363
39045,0,37191,0,10259825.139983924,39045,37191,129989497.84977713,129989497.84977713
39045,0,37037,0,45861823.003811754,39045,37037,565765975.3074583,565765975.3074583
39045,0,51141,0,339585.2765752539,39045,51141,4066746.0330579607,4066746.0330579607
39045,0,51147,0,3621856.656570341,39045,51147,44487088.09520729,44487088.09520729
1107,0,28153,0,21061060.768384986,1107,28153,710930163.0206238,710930163.0206238
21191,0,13123,0,1677777.255162423,21191,13123,44235690.7230167,44235690.7230167
31067,0,31095,0,1773689.143067814,31067,31095,34335091.56534387,34335091.56534387
31067,0,31067,0,1700335.093999855,31067,31067,32823076.550714284,32823076.550714284
31067,0,48141,0,123.46855544110632,31067,48141,2806.426434228766,2806.426434228766
37007,0,37167,0,8554922.706053002,37007,37167,688604792.3999643,688604792.3999643
46021,0,41051,0,229.26325986245132,46021,41051,9695.23933674263,9695.23933674263
46021,0,46129,0,8186.6202068406865,46021,46129,303460.99296709686,303460.99296709686
8121,0,4013,0,230.79478075412672,8121,4013,5266.997166391377,5266.997166391377
8121,0,8059,0,125.16824541294442,8121,8059,2464.558079650274,2464.558079650274
8121,0,8089,0,112763.60871978015,8121,8089,2237510.7907901476,2237510.7907901476
8121,0,8013,0,2831.5838627716657,8121,8013,55655.184351793374,55655.184351793374
18041,0,13123,0,2934484.1045581475,18041,13123,44866399.41228807,44866399.41228807
18041,0,47105,0,175050.59314264572,18041,47105,2616254.6039577727,2616254.6039577727
20115,0,20173,0,19.0506497298128,20115,20173,409.52731176312466,409.52731176312466
19047,0,31177,0,210080.1856113868,19047,31177,2358997.261247521,2358997.261247521
19047,0,8123,0,53355.32615857271,19047,8123,704177.49079153,704177.49079153
19047,0,19085,0,9100916.570448635,19047,19085,101367805.64662457,101367805.64662457
26119,0,26007,0,1320.4718591051228,26119,26007,24513.517353683063,24513.517353683063
28107,0,28097,0,58.88863165084967,28107,28097,682.1743890064004,682.1743890064004
28107,0,28079,0,7718900.292465328,28107,28079,90938927.63794316,90938927.63794316
28107,0,28007,0,1053708.7815181457,28107,28007,12319575.645865371,12319575.645865371
29109,0,5143,0,10493884.40700047,29109,5143,733198636.5911176,733198636.5911176
28065,0,28065,0,257214.9611969904,28065,28065,10689902.529582068,10689902.529582068
31109,0,31081,0,22436.984805471075,31109,31081,382732.4382077332,382732.4382077332
31109,0,40119,0,285.243405654019,31109,40119,5226.834508510285,5226.834508510285
31109,0,48381,0,2550.4479881197904,31109,48381,48638.274897804746,48638.274897804746
31109,0,31097,0,1773689.142916292,31109,31097,30062439.19284673,30062439.19284673
31109,0,40063,0,578482.1295486969,31109,40063,10824155.817567317,10824155.817567317
38045,0,38093,0,1882.5795787146951,38045,38093,23412.619810331256,23412.619810331256
47101,0,47181,0,197894.39976988072,47101,47181,10348406.920784712,10348406.920784712
48107,0,48125,0,616388.5835988183,48107,48125,8091161.149403438,8091161.149403438
55135,0,55135,0,1578.8992196575912,55135,55135,16972.98862201007,16972.98862201007
55135,0,22071,0,0.3527888040294704,55135,22071,5.304994155622838,5.304994155622838
26017,0,26157,0,3672.1713982812807,26017,26157,37581.67978924218,37581.67978924218
26017,0,26145,0,736.5841356780933,26017,26145,7505.999226945958,7505.999226945958
13291,0,13187,0,811758.3858525093,13291,13187,17980267.508628473,17980267.508628473
26139,0,26139,0,59896.62004086167,26139,26139,784685.1147453901,784685.1147453901
26139,0,26005,0,1157892.3013792138,26139,26005,15227874.695579832,15227874.695579832
28003,0,28103,0,5222209.99218553,28003,28103,65716218.47516482,65716218.47516482
17089,0,22071,0,1.341453609115386,17089,22071,18.37562978841003,18.37562978841003
18093,0,18175,0,25772948.889292046,18093,18175,784990866.7184812,784990866.7184812
19091,0,19187,0,502.8411574149749,19091,19187,5330.1949330694,5330.1949330694
29075,0,29075,0,23416.71029,29075,29075,499711.52205909643,499711.52205909643
55133,0,22071,0,0.2910107447731748,55133,22071,4.6108136197601635,4.6108136197601635
18137,0,21121,0,189.9041052098665,18137,21121,2293.029261525381,2293.029261525381
18137,0,47105,0,225969.53506577565,18137,47105,2814545.4980846983,2814545.4980846983
36123,0,36123,0,6604.360039719503,36123,36123,171501.13936706554,171501.13936706554
36123,0,50001,0,96966.2303844133,36123,50001,2622820.6873126016,2622820.6873126016
28081,0,28069,0,6114933.082991031,28081,28069,93153648.70452553,93153648.70452553
6053,0,6079,0,1384.8549225557065,6053,6079,22794.941828092775,22794.941828092775
13087,0,12079,0,10059520.28371371,13087,12079,100343588.09014821,100343588.09014821
13087,0,13131,0,16687751.383053953,13087,13131,162196823.2001492,162196823.2001492
21047,0,13005,0,7284000.746269518,21047,13005,198310960.53388155,198310960.53388155
21047,0,1043,0,205115698.85271323,21047,1043,5337207780.779349,5337207780.779349
21047,0,1121,0,9218243.34164907,21047,1121,243229872.93748713,243229872.93748713
26091,0,26091,0,1606.7345853478053,26091,26091,17850.50147089694,17850.50147089694
37171,0,37171,0,25427223.72052887,37171,37171,1477697665.3469312,1477697665.3469312
38083,0,38083,0,2575.351525729258,38083,38083,64387.704377282564,64387.704377282564
38083,0,41047,0,83468.08214593578,38083,41047,2533999.5814087456,2533999.5814087456
38083,0,41005,0,5889145.867522758,38083,41005,178175066.19643125,178175066.19643125
55079,0,55133,0,1201.622803678731,55079,55133,17261.79423067652,17261.79423067652
17081,0,22071,0,0.6346396652645662,17081,22071,13.201203268062699,13.201203268062699
18113,0,39175,0,50.31804136166019,18113,39175,545.2950070780704,545.2950070780704
18113,0,39147,0,2994.2855792876926,18113,39147,32468.242897762157,32468.242897762157
18113,0,37093,0,8334871.046301916,18113,37093,107700168.93376541,107700168.93376541
18113,0,54003,0,804.4462427449105,18113,54003,9879.603600662424,9879.603600662424
18113,0,39039,0,2848.561579303555,18113,39039,30059.02191478161,30059.02191478161
18113,0,18039,0,10659039.868177395,18113,18039,111312037.62261565,111312037.62261565
19125,0,48453,0,4326528.604167252,19125,48453,69162848.59159726,69162848.59159726
26067,0,26015,0,3173.979768422747,26067,26015,33038.38938776611,33038.38938776611
26015,0,26015,0,1215.1248332968444,26015,26015,19034.081129185346,19034.081129185346
27039,0,27039,0,2670.8577238804864,27039,27039,21168.074383101022,21168.074383101022
27039,0,27099,0,157.45185523021243,27039,27099,1258.801372657371,1258.801372657371
29063,0,29063,0,2384321.27,29063,29063,42258207.70943171,42258207.70943171
29063,0,29165,0,250589.0781,29063,29165,4491454.8343505785,4491454.8343505785
31081,0,31041,0,607366.8995960491,31081,31041,7753341.379363733,7753341.379363733
31081,0,31079,0,1402639.1447331496,31081,31079,17484938.482822023,17484938.482822023
46025,0,46025,0,8186.620205715014,46025,46025,172154.7308692598,172154.7308692598
46025,0,46029,0,1070.050898410106,46025,46029,22582.471009604982,22582.471009604982
46057,0,46029,0,1152.0390305439296,46057,46029,15682.918629793496,15682.918629793496
48493,0,48493,0,525.0047018893425,48493,48493,9618.606407772233,9618.606407772233
55033,0,55017,0,5276.719274058104,55033,55017,55500.1963532503,55500.1963532503
55033,0,55033,0,3528.9341136648186,55033,55033,36748.46949839226,36748.46949839226
55033,0,55035,0,10538007.43053225,55033,55035,110479130.94247599,110479130.94247599
55033,0,55109,0,1993.3641583805936,55033,55109,20971.358060878578,20971.358060878578
19069,0,48429,0,143.44461306495552,19069,48429,1846.4601645735381,1846.4601645735381
19069,0,48253,0,1160264.0761984205,19069,48253,15078849.388231197,15078849.388231197
19069,0,40021,0,759162.0758031942,19069,40021,8871379.561924107,8871379.561924107
19069,0,48145,0,1160264.0761984205,19069,48145,15113980.328035964,15113980.328035964
19069,0,48329,0,1160264.0761984205,19069,48329,15820112.218111767,15820112.218111767
19069,0,48113,0,1338.8163884099554,19069,48113,16815.081422917436,16815.081422917436
19069,0,48177,0,290920332.8140224,19069,48177,3945095482.168745,3945095482.168745
19069,0,40121,0,3767.811835995796,19069,40121,44913.85946898745,44913.85946898745
19069,0,48309,0,793.7268589201614,19069,48309,10267.548413384326,10267.548413384326
31179,0,31141,0,5209755.0519341165,31179,31141,71831421.84527741,71831421.84527741
39055,0,39055,0,21457.824483998163,39055,39055,331397.00598312577,331397.00598312577
39055,0,39155,0,250914.316027662,39055,39155,3902783.4681349117,3902783.4681349117
17065,0,22071,0,1.0596650224879094,17065,22071,16.496745476297335,16.496745476297335
19141,0,19141,0,558.8928712614181,19141,19141,5423.15838419212,5423.15838419212
53053,0,53027,0,6.561768487293594,53053,53027,1103.6807030139714,1103.6807030139714
19159,0,19159,0,892.5442592019975,19159,19159,26483.0018879087,26483.0018879087
19159,0,19173,0,621693.059045795,19159,19173,18501067.691223286,18501067.691223286
19165,0,19047,0,1473.8450022493878,19165,19047,14248.21463371426,14248.21463371426
19165,0,19165,0,1896.656550662188,19165,19165,18240.219493846533,18240.219493846533
19165,0,19085,0,8210125.9618599005,19165,19085,79591002.47282955,79591002.47282955
19169,0,20121,0,1166.6828531589356,19169,20121,12018.219043928222,12018.219043928222
17117,0,5045,0,483.9236939,17117,5045,5465.010270136574,5465.010270136574
17117,0,5057,0,106874425.6487175,17117,5057,1253867944.5534117,1253867944.5534117
17117,0,5099,0,41245394.54,17117,5099,482851692.6988241,482851692.6988241
17117,0,48001,0,47009443.54921597,17117,48001,585754415.8999298,585754415.8999298
17117,0,48449,0,126166666.0,17117,48449,1522467740.4605896,1522467740.4605896
17117,0,48401,0,39723269.4,17117,48401,487253410.4457055,487253410.4457055
17123,0,17123,0,93891.67819,17123,17123,804887.6773191638,804887.6773191638
17123,0,17155,0,11242.87569488242,17123,17155,97120.10891849725,97120.10891849725
19187,0,19187,0,593.8410776610948,19187,19187,5098.417085761614,5098.417085761614
47069,0,28103,0,3550535.9761579093,47069,28103,73809137.01321094,73809137.01321094
47069,0,28069,0,3763634.880840021,47069,28069,78723389.3434792,78723389.3434792
55087,0,22071,0,0.9780803048679152,55087,22071,14.158853764213234,14.158853764213234
19003,0,20173,0,9.715741821748198,19003,20173,170.4999084519261,170.4999084519261
19003,0,19137,0,535.5265552511705,19003,19137,8788.995842555338,8788.995842555338
19003,0,48219,0,10.340254710135426,19003,48219,203.35194370390607,203.35194370390607
19003,0,20037,0,956.2974201334392,19003,20037,16569.805018054216,16569.805018054216
19003,0,40049,0,867.0429942909601,19003,40049,15898.160264660379,15898.160264660379
19003,0,19129,0,2295.1138083595133,19003,19129,37888.63198374192,37888.63198374192
19011,0,19011,0,2059.2271116166576,19011,19011,19624.646970372978,19624.646970372978
19011,0,19113,0,727.5886225930568,19011,19113,6988.7948609227415,6988.7948609227415
47023,0,28017,0,4596417.220657387,47023,28017,82988660.50003934,82988660.50003934
47023,0,28159,0,1460329.485852892,47023,28159,26728934.10768616,26728934.10768616
20107,0,5007,0,26623909.48614933,20107,5007,652410824.7964294,652410824.7964294
19041,0,19021,0,317047.64681438304,19041,19021,3131877.8023094875,3131877.8023094875
47139,0,13187,0,8165600.596813056,47139,13187,481226313.31212914,481226313.31212914
18177,0,1055,0,63919494.26985174,18177,1055,1065438536.9523373,1065438536.9523373
18177,0,13119,0,23408089.60407008,18177,13119,390840902.34124213,390840902.34124213
18177,0,13011,0,114365121.1724455,18177,13011,1908193200.7925212,1908193200.7925212
18177,0,12121,0,9114401.841822349,18177,12121,161699120.13578677,161699120.13578677
23003,0,23003,0,63864.93636,23003,23003,1651985.159533337,1651985.159533337
23003,0,23019,0,19875.203386589936,23003,23019,519848.60468331294,519848.60468331294
31113,0,31111,0,40578.59265099392,31113,31111,805052.1883330516,805052.1883330516
18045,0,17115,0,127.16937875008892,18045,17115,1409.3247157713467,1409.3247157713467
18045,0,17183,0,26650.117185368184,18045,17183,287919.9619124619,287919.9619124619
19095,0,19095,0,8361.227110935319,19095,19095,93782.15029019653,93782.15029019653
19095,0,19113,0,520.8881539323427,19095,19113,5912.826224568852,5912.826224568852
55015,0,55015,0,1267.522681582917,55015,55015,11542.6313507805,11542.6313507805
55015,0,22071,0,0.1058224596734255,55015,22071,1.4007108717312193,1.4007108717312193
47015,0,47003,0,16152552.948341846,47015,47003,392562019.4503664,392562019.4503664
29053,0,29141,0,66976645.47921858,29053,29141,1110869018.559165,1110869018.559165
27153,0,27153,0,9314.719156,27153,27153,215313.721574241,215313.721574241
27153,0,41051,0,55.75648495136309,27153,41051,1627.6602057029559,1627.6602057029559
29057,0,5015,0,17258833.63868963,29057,5015,328166871.160384,328166871.160384
17017,0,47131,0,2574150.50977916,17017,47131,28755922.08846687,28755922.08846687
17017,0,22071,0,0.457039567692114,17017,22071,5.928644848698127,5.928644848698127
31013,0,4015,0,5636.085220600432,31013,4015,131275.84017115072,131275.84017115072
31013,0,35049,0,359.0073661553276,31013,35049,7739.963294706445,7739.963294706445
31013,0,31123,0,621204.4668938783,31013,31123,11970324.30435413,11970324.30435413
31013,0,8001,0,1105.1941280906044,31013,8001,22120.621356842676,22120.621356842676
31013,0,31033,0,1598891.152843508,31013,31033,31042273.93363219,31042273.93363219
31013,0,8005,0,308.91464653430126,31013,8005,6206.472140188617,6206.472140188617
18161,0,47107,0,23489686.09465796,18161,47107,344050596.55354977,344050596.55354977
18161,0,47105,0,103148.9979881251,18161,47105,1499059.9317247092,1499059.9317247092
18161,0,47123,0,718895.9997108915,18161,47123,10487681.407912875,10487681.407912875
29121,0,29121,0,4605.394617,29121,29121,78936.89433977669,78936.89433977669
29121,0,40031,0,331333.98180717474,29121,40031,6395649.800874318,6395649.800874318
29125,0,29215,0,101.2560457390376,29125,29215,4775.075293497858,4775.075293497858
19151,0,19021,0,375647.3215202892,19151,19021,3622885.495565833,3622885.495565833
