source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,emission_total
19197,0,19169,0,179470.0909351801,19197,19169,1673861.59588932,1673861.59588932
19197,0,19187,0,1089892.185546012,19197,19187,10082584.20759719,10082584.20759719
19197,0,19079,0,666727.2138827977,19197,19079,6145177.454064465,6145177.454064465
19197,0,20099,0,63425145.24427089,19197,20099,683270233.7903502,683270233.7903502
29061,0,29061,0,340898.4223,29061,29061,6316001.30761846,6316001.30761846
29061,0,48283,0,3343023.354,29061,48283,73813722.51387128,73813722.51387128
31143,0,31143,0,40913576.74819594,31143,31143,515411975.57179195,515411975.57179195
31143,0,31121,0,21961645.24288876,31143,31121,277910346.13819873,277910346.13819873
36049,0,36049,0,153422.268780393,36049,36049,16748824.146917924,16748824.146917924
47169,0,47169,0,214232.86801813103,47169,47169,17743059.88537024,17743059.88537024
55005,0,55005,0,2947073.4234997714,55005,55005,41948990.92370118,41948990.92370118
55005,0,27137,0,49887.29866915683,55005,27137,737592.9349850076,737592.9349850076
55005,0,55107,0,898821.2485648058,55005,55107,12883056.427888285,12883056.427888285
18119,0,18027,0,287256.52063686424,18119,18027,4200595.456899526,4200595.456899526
20033,0,40059,0,3211698.6867246917,20033,40059,50118523.35210999,50118523.35210999
20175,0,40139,0,105771829.43337388,20175,40139,1489557746.5178673,1489557746.5178673
27043,0,27043,0,4088292.758,27043,27043,34904101.623937376,34904101.623937376
27043,0,27091,0,1273431.1654529648,27043,27091,10954429.272715615,10954429.272715615
29227,0,29227,0,1176970.465,29227,29227,20719802.536009252,20719802.536009252
29227,0,29147,0,863533.6846465732,29227,29147,15289214.749038985,15289214.749038985
38011,0,30077,0,1170281.8089767173,38011,30077,42644472.86052991,42644472.86052991
38011,0,30011,0,1123087.1737993767,38011,30011,39016602.975775026,39016602.975775026
38011,0,30103,0,1218727.6361781072,38011,30103,42757566.34457644,42757566.34457644
38011,0,30017,0,3704924.135771307,38011,30017,129009570.94744611,129009570.94744611
46051,0,46051,0,22584316.161476854,46051,46051,332429614.08895165,332429614.08895165
46051,0,27151,0,2397499.5683794813,46051,27151,35690136.61572448,35690136.61572448
46051,0,30029,0,1294788.8887357132,46051,30029,24323747.446125127,24323747.446125127
46051,0,30105,0,837249.6456328975,46051,30105,14408339.132809982,14408339.132809982
46051,0,53011,0,4393833.978636366,46051,53011,91600276.35872892,91600276.35872892
46051,0,30085,0,660768.997653192,46051,30085,11221207.769090245,11221207.769090245
46051,0,41011,0,8889804.89932968,46051,41011,193209772.97579214,193209772.97579214
46051,0,53021,0,24340490.488013823,46051,53021,486350234.0385134,486350234.0385134
46051,0,6023,0,5587243.719514822,46051,6023,125196466.2501482,125196466.2501482
8039,0,8039,0,281299.7770931472,8039,8039,11115857.71064435,11115857.71064435
8039,0,8093,0,2331046.784912199,8039,8093,93193654.62616076,93193654.62616076
8039,0,8015,0,1959763.36820638,8039,8015,78592543.92223798,78592543.92223798
8039,0,8005,0,102750.77398057123,8039,8005,4069560.9352083104,4069560.9352083104
20097,0,35037,0,3924185.948526245,20097,35037,69199534.91755664,69199534.91755664
20097,0,40059,0,14890183.509709183,20097,40059,249027094.6817528,249027094.6817528
20097,0,4021,0,3767410.844897455,20097,4021,74971746.53960267,74971746.53960267
20057,0,20069,0,119173844.9030938,20057,20069,1889837567.0923772,1889837567.0923772
38093,0,53033,0,995221.3248884478,38093,53033,18334296.187647287,18334296.187647287
38093,0,53057,0,1625595.375631313,38093,53057,30371781.48472417,30371781.48472417
38093,0,53029,0,9800983.068650296,38093,53029,182619418.20753306,182619418.20753306
31019,0,31019,0,37748583.43843308,31019,31019,624498879.7889688,624498879.7889688
31019,0,49049,0,2597923.728067754,31019,49049,50533511.62992177,50533511.62992177
31019,0,31047,0,156383199.0526117,31019,31047,2611413997.4918346,2611413997.4918346
31019,0,6039,0,19799415.032940418,31019,6039,441668143.27921796,441668143.27921796
31115,0,31115,0,14023530.27079849,31115,31115,182991601.6593257,182991601.6593257
31115,0,31041,0,3971688.303180945,31115,31041,52380833.95849882,52380833.95849882
46115,0,46115,0,46936225.62990984,46115,46115,782173104.11905,782173104.11905
46115,0,46013,0,11974937.199133605,46115,46013,201569786.17898294,201569786.17898294
48233,0,48195,0,50733287.176380806,48233,48195,472264241.15344864,472264241.15344864
19123,0,19135,0,4562074.858913215,19123,19135,47602731.24509033,47602731.24509033
19123,0,19123,0,10122166.55846716,19123,19123,104990926.7914406,104990926.7914406
19123,0,19179,0,4239701.260743798,19123,19179,44216475.82460882,44216475.82460882
31095,0,48421,0,63329009.254907064,31095,48421,1277684198.5873828,1277684198.5873828
31095,0,35029,0,2510840.563056644,31095,35029,55730725.656134404,55730725.656134404
31095,0,20155,0,62857326.21287833,31095,20155,1206598690.2945135,1206598690.2945135
40003,0,40011,0,2004924.4612649565,40003,40011,37123780.616752654,37123780.616752654
46007,0,46007,0,7159915.155915324,46007,46007,166454680.6487883,166454680.6487883
48205,0,48205,0,88218473.58815785,48205,48205,1752680841.599231,1752680841.599231
48205,0,48111,0,131076172.60593404,48205,48111,2611895445.852648,2611895445.852648
55041,0,55041,0,75691.74170739324,55041,55041,2399078.479945642,2399078.479945642
55041,0,55085,0,34230.12275046579,55041,55085,1088745.6241486266,1088745.6241486266
55041,0,26109,0,17630.742287425866,55041,26109,564611.8036425569,564611.8036425569
55041,0,55037,0,22079.14666493465,55041,55037,703208.0348027521,703208.0348027521
18055,0,18027,0,1188799.799825647,18055,18027,14698625.521424975,14698625.521424975
26165,0,26165,0,565170.5417,26165,26165,15140569.327635126,15140569.327635126
26165,0,26113,0,2018586.9597642827,26165,26113,54218799.449877694,54218799.449877694
30007,0,30059,0,159037.85276592284,30007,30059,27387.654164255146,27387.654164255146
31003,0,31011,0,105235228.35744227,31003,31011,1890240203.052646,1890240203.052646
36069,0,36069,0,3230739.322429511,36069,36069,56850180.73041441,56850180.73041441
36069,0,36011,0,415152.34496616136,36069,36011,7347870.814734906,7347870.814734906
36069,0,36117,0,3783104.4850253705,36069,36117,66963708.819191486,66963708.819191486
55073,0,55139,0,5503136.274582445,55073,55139,70276354.68984035,70276354.68984035
55073,0,55073,0,12873928.883222995,55073,55073,160397908.25060046,160397908.25060046
48367,0,48503,0,39651.40272164308,48367,48503,1972401.075483973,1972401.075483973
39045,0,39045,0,2987987.53941426,39045,39045,32192432.26453594,32192432.26453594
39045,0,51167,0,521522.244693368,39045,51167,6198182.41587674,6198182.41587674
39045,0,37135,0,101165.21905532332,39045,37135,1248580.5215312252,1248580.5215312252
39045,0,51077,0,1921925.6545415632,39045,51077,22783490.177512374,22783490.177512374
39045,0,37037,0,237498.96101273596,39045,37037,2929862.4108490115,2929862.4108490115
39045,0,51141,0,410989.65201083734,39045,51141,4921858.078769076,4921858.078769076
39045,0,51147,0,184349.67067439703,39045,51147,2264357.9846642325,2264357.9846642325
31067,0,31095,0,17121551.195140854,31067,31095,331439153.42972124,331439153.42972124
31067,0,48205,0,192832696.94382364,31067,48205,4089964590.7509775,4089964590.7509775
31067,0,31067,0,8138051.907248736,31067,31067,157096034.58042514,157096034.58042514
37007,0,37167,0,137064.5847600932,37007,37167,11032633.86206058,11032633.86206058
46021,0,46021,0,900835.2503332152,46021,46021,33350494.429242328,33350494.429242328
46021,0,46129,0,5206078.257421089,46021,46129,192978498.76330063,192978498.76330063
8121,0,4013,0,15127190.9674124,8121,4013,345219556.9608768,345219556.9608768
8121,0,8089,0,55497036.287504315,8121,8089,1101199393.6691155,1101199393.6691155
8121,0,8013,0,979595.4619466905,8121,8013,19254088.406711485,19254088.406711485
8121,0,8071,0,12165711.289914442,8121,8071,244575096.05345738,244575096.05345738
18041,0,47105,0,242081.3125487855,18041,47105,3618075.992303537,3618075.992303537
20115,0,20173,0,174855.9503566192,20115,20173,3758837.0113839833,3758837.0113839833
19047,0,31177,0,775653.6307853255,19047,31177,8709839.93742293,8709839.93742293
19047,0,8123,0,210881895.61085516,19047,8123,2783195133.3832083,2783195133.3832083
19047,0,19085,0,4192090.3159522903,19047,19085,46692329.625388585,46692329.625388585
26119,0,26119,0,388176.3057,26119,26119,7169751.183791732,7169751.183791732
26119,0,26007,0,147942.62606980873,26119,26007,2746438.030091323,2746438.030091323
31109,0,31081,0,415242.6218882618,31109,31081,7083252.161596743,7083252.161596743
31109,0,40119,0,4692980.68691351,31109,40119,85994743.14187784,85994743.14187784
31109,0,20017,0,18035459.948561963,31109,20017,316360819.60335183,316360819.60335183
31109,0,48381,0,313474111.84327424,31109,48381,5978102708.308295,5978102708.308295
31109,0,31097,0,5052727.226208644,31109,31097,85639191.96471462,85639191.96471462
38045,0,38093,0,10491816.600988977,38045,38093,130481025.06582206,130481025.06582206
47101,0,47181,0,67788.40958885905,47101,47181,3544830.2112342315,3544830.2112342315
48107,0,48107,0,2207420.269617556,48107,48107,28808262.3220879,28808262.3220879
55135,0,55135,0,9653292.014395278,55135,55135,103771800.93914045,103771800.93914045
20083,0,20057,0,25469845.73532615,20083,20057,331858592.95064765,331858592.95064765
20083,0,20083,0,37272460.21304179,20083,20083,483707762.4922423,483707762.4922423
20061,0,20175,0,6023187.500341809,20061,20175,147871164.7726403,147871164.7726403
26017,0,26157,0,1929282.7261834105,26017,26157,19744635.46888814,19744635.46888814
26017,0,26145,0,575658.3622036881,26017,26145,5866120.3960197745,5866120.3960197745
19015,0,19073,0,21562374.736258764,19015,19073,211097103.5460839,211097103.5460839
26139,0,26139,0,4329108.793921803,26139,26139,56714172.32535612,56714172.32535612
26139,0,26005,0,1596339.2490328809,26139,26005,20994054.478947163,20994054.478947163
46063,0,38011,0,1835547.2855799736,46063,38011,61847613.30254301,61847613.30254301
46063,0,46063,0,7288343.224730872,46063,46063,245217544.8465657,245217544.8465657
18093,0,18175,0,522929.9596412971,18093,18175,15927368.03286145,15927368.03286145
19091,0,19187,0,2514643.259296756,19091,19187,26655611.939337093,26655611.939337093
29075,0,29075,0,6676134.796,29075,29075,142468409.91176882,142468409.91176882
29075,0,29021,0,36096.62219196503,29075,29021,776898.9329996412,776898.9329996412
31175,0,31175,0,32068132.802238382,31175,31175,535644548.23969865,535644548.23969865
18137,0,21121,0,71832.40340912476,18137,21121,867352.513316078,867352.513316078
18137,0,47105,0,312498.23643948033,18137,47105,3892296.8278627857,3892296.8278627857
36123,0,36123,0,13697680.637131635,36123,36123,355699541.1858316,355699541.1858316
36123,0,50001,0,517517.9297243166,36123,50001,13998241.7255473,13998241.7255473
31077,0,31175,0,12391352.593305014,31077,31175,249766664.21576756,249766664.21576756
31077,0,31077,0,30524918.69919791,31077,31077,612237966.8174349,612237966.8174349
31077,0,31093,0,5225203.654187175,31077,31093,105246821.51838024,105246821.51838024
6053,0,6079,0,134057.03878984725,6053,6079,2206601.1039059027,2206601.1039059027
26091,0,26091,0,4323941.607682597,26091,26091,48038130.71049489,48038130.71049489
37171,0,37171,0,287289.82379962906,37171,37171,16695786.632966047,16695786.632966047
38083,0,38083,0,2424525.1452984344,38083,38083,60616815.51086832,60616815.51086832
38083,0,41047,0,18506.727387116414,38083,41047,561843.9797167691,561843.9797167691
38083,0,41005,0,2532340.253802927,38083,41005,76615506.30652305,76615506.30652305
55079,0,55133,0,943616.7844213372,55079,55133,13555434.130766306,13555434.130766306
18113,0,39175,0,206524.11097602313,18113,39175,2238095.1942670583,2238095.1942670583
18113,0,39147,0,2910660.390427613,18113,39147,31561461.33922885,31561461.33922885
18113,0,54003,0,242810.1620095116,18113,54003,2982011.753428349,2982011.753428349
18113,0,39039,0,3553895.0016859067,18113,39039,37501947.83032478,37501947.83032478
18113,0,18039,0,1784167.4169434172,18113,18039,18632007.488101218,18632007.488101218
19125,0,48453,0,5861338.148314432,19125,48453,93697945.85561301,93697945.85561301
26067,0,26015,0,2801847.987791937,26067,26015,29164818.80160164,29164818.80160164
26015,0,26015,0,1072658.0877926103,26015,26015,16802439.14654129,16802439.14654129
27039,0,27039,0,6084188.021670613,27039,27039,48220668.383779034,48220668.383779034
27039,0,27099,0,3110326.997705593,27039,27099,24866546.592293195,24866546.592293195
29063,0,29063,0,6740830.847,29063,29063,119470238.19766976,119470238.19766976
29063,0,29165,0,1244154.826,29063,29165,22299715.73497042,22299715.73497042
29063,0,29021,0,56602.341082005405,29063,29021,1008582.7845935157,1008582.7845935157
31081,0,31041,0,77306916.86896507,31081,31041,986861348.3379201,986861348.3379201
31081,0,31079,0,74844546.91069275,31081,31079,932992853.8085392,932992853.8085392
46025,0,46025,0,13601179.452588696,46025,46025,286016369.3107841,286016369.3107841
46025,0,46029,0,6715767.170503841,46025,46029,141730283.72808808,141730283.72808808
46057,0,46029,0,7230334.474707193,46057,46029,98427869.39213836,98427869.39213836
48493,0,48493,0,5736618.188459945,48493,48493,105100530.08647859,105100530.08647859
55033,0,55017,0,1248631.4433324516,55033,55017,13133025.783366755,13133025.783366755
55033,0,55033,0,13959440.996860849,55033,55033,145366299.0480166,145366299.0480166
55033,0,55035,0,8202647.533977216,55033,55035,85995514.51782148,85995514.51782148
55033,0,55109,0,7127803.19130066,55033,55109,74988662.90125147,74988662.90125147
19069,0,40021,0,976889.6914821,19069,40021,11415690.429609029,11415690.429609029
19069,0,48145,0,77338134.12686263,19069,48145,1007431895.7027793,1007431895.7027793
19069,0,29079,0,308780.07382866746,19069,29079,3202564.7806849563,3202564.7806849563
19069,0,48177,0,52059796.10543695,19069,48177,705969446.795181,705969446.795181
19069,0,40121,0,510424.863783939,19069,40121,6084473.322805942,6084473.322805942
19069,0,48377,0,4264925.609989857,19069,48377,61653111.56407413,61653111.56407413
19069,0,48309,0,1743748.098952521,19069,48309,22556900.809807174,22556900.809807174
31179,0,31179,0,23920996.838821832,31179,31179,325021160.4095232,325021160.4095232
31179,0,31141,0,19094271.131048065,31179,31141,263269315.1155393,263269315.1155393
39055,0,39055,0,77180.49540357674,39055,39055,1191984.0763034327,1191984.0763034327
39055,0,39155,0,1134417.8315387906,39055,39155,17645016.151246432,17645016.151246432
29115,0,29115,0,5431979.97,29115,29115,114623144.35438739,114623144.35438739
29115,0,48117,0,26276446.250329472,29115,48117,631657483.8911766,631657483.8911766
46111,0,46035,0,1280856.6909008443,46111,46035,34493041.035391346,34493041.035391346
19141,0,19141,0,19653274.946746863,19141,19141,190703493.0750259,190703493.0750259
53053,0,53027,0,34205.19417995925,53053,53027,5753268.014921617,5753268.014921617
19159,0,19159,0,13595862.282928484,19159,19159,403407722.13185495,403407722.13185495
19159,0,19053,0,24334322.220142767,19159,19053,723395519.0888978,723395519.0888978
19159,0,19173,0,4107902.067600424,19159,19173,122247744.47094671,122247744.47094671
19165,0,19047,0,7016214.6364547005,19165,19047,67828388.94445595,67828388.94445595
19165,0,19165,0,41935432.23103055,19165,19165,403294675.6734986,403294675.6734986
19165,0,19085,0,3781771.788702896,19165,19085,36661436.0345505,36661436.0345505
19169,0,20121,0,1013523.0544409712,19169,20121,10440491.21092501,10440491.21092501
17117,0,48401,0,13540785.15,17117,48401,166093925.40207338,166093925.40207338
17123,0,17123,0,1099832.866,17123,17123,9428332.073931364,9428332.073931364
17123,0,17155,0,6978.015712548612,17123,17155,60278.674640704914,60278.674640704914
19187,0,19187,0,2969722.0305330595,19187,19187,25496521.055879746,25496521.055879746
19187,0,19025,0,19675183.583053906,19187,19025,169784919.83725983,169784919.83725983
19003,0,19003,0,195313.91769575857,19003,19003,3192827.220216607,3192827.220216607
19003,0,20173,0,89175.71283685691,19003,20173,1564929.4880175756,1564929.4880175756
19003,0,19137,0,14343182.88752427,19003,19137,235398550.32648474,235398550.32648474
19003,0,20017,0,8002206.868557144,19003,20017,138681828.0202207,138681828.0202207
19003,0,48219,0,552933.170131207,19003,48219,10874010.170593843,10874010.170593843
19003,0,20037,0,512867.087951962,19003,20037,8886469.2810271,8886469.2810271
19003,0,19129,0,486002.62141168304,19003,19129,8023120.42162429,8023120.42162429
19011,0,19011,0,24707982.523076218,19011,19011,235469624.32174003,235469624.32174003
19011,0,19113,0,2318808.7094018986,19011,19113,22273133.318076614,22273133.318076614
19041,0,19021,0,9541360.436495865,19041,19021,94252000.46474443,94252000.46474443
20169,0,20053,0,12025981.64888745,20169,20053,258383305.8433396,258383305.8433396
23003,0,23003,0,2343455.103,23003,23003,60617817.425922945,60617817.425922945
23003,0,23019,0,185605.0471983309,23003,23019,4854618.236175309,4854618.236175309
31113,0,31111,0,7525444.532581256,31113,31111,149299795.61489663,149299795.61489663
31113,0,31113,0,3346036.433550839,31113,31113,66065260.68597402,66065260.68597402
31113,0,31117,0,343551.57549067703,31113,31117,6810632.810127082,6810632.810127082
48357,0,48357,0,44651862.72442491,48357,48357,432700907.7926603,432700907.7926603
48357,0,48195,0,16380956.820299786,48357,48195,160575567.45113373,160575567.45113373
18045,0,17115,0,164994.99529298497,18045,17115,1828518.2103621636,1828518.2103621636
18045,0,18045,0,248057.10076026563,18045,18045,2659937.914589802,2659937.914589802
18045,0,17183,0,1756650.9748944915,18045,17183,18978336.12764744,18978336.12764744
19095,0,19095,0,23862972.93912871,19095,19095,267654601.9927354,267654601.9927354
19095,0,19113,0,1660058.9267847068,19095,19113,18844045.27636306,18844045.27636306
46043,0,46003,0,1585073.0549591745,46043,46003,36780001.37351515,36780001.37351515
55015,0,55015,0,7727934.974214484,55015,55015,70374049.95290887,70374049.95290887
47015,0,47003,0,788653.1909698907,47015,47003,19166957.092370808,19166957.092370808
29053,0,29141,0,840726.9372390962,29053,29141,13944226.393613998,13944226.393613998
27153,0,27153,0,13001417.930000002,27153,27153,300533342.2690651,300533342.2690651
17017,0,17017,0,766399.3727,17017,17017,7608893.733798696,7608893.733798696
31013,0,31123,0,63130976.239626974,31013,31123,1216504869.9946122,1216504869.9946122
31013,0,8001,0,5500290.159554629,31013,8001,110089108.22072442,110089108.22072442
31013,0,31033,0,67898236.88061635,31013,31033,1318235869.346282,1318235869.346282
31013,0,8005,0,927160.1966003889,31013,8005,18627779.531499673,18627779.531499673
20135,0,20171,0,18431096.40699184,20135,20171,534039844.3317474,534039844.3317474
48111,0,48111,0,176366881.36793807,48111,48111,3012480093.9345493,3012480093.9345493
48111,0,35059,0,8562457.010037336,48111,35059,147270845.3510392,147270845.3510392
18161,0,47107,0,246973.10559245563,18161,47107,3617385.2630193904,3617385.2630193904
18161,0,47105,0,142647.0163440656,18161,47105,2073082.9261771992,2073082.9261771992
18161,0,47123,0,586750.4497565234,18161,47123,8559863.71529503,8559863.71529503
29121,0,29121,0,218971.2494,29121,29121,3753187.688527819,3753187.688527819
29125,0,29215,0,557817.8682967522,29125,29215,26305810.203573335,26305810.203573335
19151,0,19025,0,3987526.9718867447,19151,19025,38443642.380886324,38443642.380886324
19151,0,19021,0,11304882.807497092,19151,19021,109028585.07441978,109028585.07441978
39019,0,39019,0,3511902.088237209,39019,39019,70299651.62498246,70299651.62498246
39019,0,39067,0,30193.673236548828,39019,39067,607042.9562057104,607042.9562057104
27105,0,19141,0,11985835.706352968,27105,19141,113003336.55848536,113003336.55848536
27105,0,27105,0,110461042.1,27105,27105,1026007900.1691062,1026007900.1691062
26161,0,26161,0,4274915.982,26161,26161,59577239.74638582,59577239.74638582
39065,0,39159,0,7679295.4378844835,39065,39159,85907780.59885526,85907780.59885526
39065,0,37125,0,151152.29823336183,39065,37125,1981834.268223559,1981834.268223559
39065,0,37161,0,426147.0275522095,39065,37161,5566139.28439349,5566139.28439349
27151,0,53033,0,1215768.8233416383,27151,53033,18101538.09230068,18101538.09230068
27151,0,53025,0,90927250.78482533,27151,53025,1298956403.751254,1298956403.751254
27151,0,6049,0,2623379.942761607,27151,6049,41111726.97060268,41111726.97060268
39069,0,39137,0,11811588.093721986,39069,39137,169314705.11274222,169314705.11274222
39069,0,39003,0,2151730.8690690473,39069,39003,30962344.72423506,30962344.72423506
26073,0,26073,0,13285085.23,26073,26073,146803361.08143246,146803361.08143246
26073,0,26057,0,9956641.701530488,26073,26057,110776944.00859526,110776944.00859526
27085,0,27085,0,7352955.021000001,27085,27085,54693398.406070046,54693398.406070046
27085,0,27143,0,2710011.1591934203,27085,27143,20294260.07580619,20294260.07580619
27085,0,27093,0,17554976.01681673,27085,27093,131828081.54765624,131828081.54765624
39079,0,37171,0,39110.683501126776,39079,37171,1405429.2446102833,1405429.2446102833
48163,0,48127,0,2564266.760534131,48163,48127,41498152.230759986,41498152.230759986
39083,0,39031,0,752823.1145839716,39083,39031,10907769.695668178,10907769.695668178
42117,0,42117,0,2427827.587293372,42117,42117,80973760.09249306,80973760.09249306
42117,0,42081,0,179811.0983541447,42117,42081,6024004.718708672,6024004.718708672
31011,0,31011,0,26054829.687499903,31011,31011,477530394.06004983,477530394.06004983
31011,0,31125,0,11376151.680055972,31011,31125,209030600.20093727,209030600.20093727
31011,0,31121,0,24628911.194489457,31011,31121,453969045.9626509,453969045.9626509
31011,0,31141,0,3950443.5645546177,31011,31141,72824983.10692821,72824983.10692821
