source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,emission_total
55073,0,55073,0,100770430.0877897,55073,55073,1255511533.9077692,1255511533.9077692
48367,0,48503,0,11724.858498142206,48367,48503,583235.9494058975,583235.9494058975
39045,0,39045,0,1003161.4589217064,39045,39045,10808012.71449103,10808012.71449103
39045,0,51167,0,58874.74979821326,39045,51167,699714.0441305295,699714.0441305295
39045,0,37135,0,73593.43724536302,39045,37135,908289.757241975,908289.757241975
39045,0,51077,0,1161140.898811448,39045,51077,13764758.381920233,13764758.381920233
39045,0,37191,0,178714.59549057868,39045,37191,2264270.609809123,2264270.609809123
39045,0,37037,0,841498.501118389,39045,37037,10380992.054446675,10380992.054446675
39045,0,51141,0,117749.49959642653,39045,51141,1410123.8876068003,1410123.8876068003
39045,0,51147,0,184403.10056818664,39045,51147,2265014.2614353257,2265014.2614353257
39045,0,51027,0,21145.882926642083,39045,51027,247784.9277211704,247784.9277211704
21191,0,13123,0,9049.611997406026,21191,13123,238598.91785325247,238598.91785325247
31067,0,31095,0,3037984.338418307,31067,31095,58809330.170030296,58809330.170030296
31067,0,48205,0,47826010.18799234,31067,48205,1014385481.746224,1014385481.746224
31067,0,31067,0,440176.9603054458,31067,31067,8497126.310543353,8497126.310543353
37007,0,37167,0,553712.4606704483,37007,37167,44569549.85221174,44569549.85221174
46021,0,46021,0,636021.4857836493,46021,46021,23546626.323359273,23546626.323359273
46021,0,41051,0,369.2393366627519,46021,41051,15614.642065341131,15614.642065341131
46021,0,46129,0,2543696.4375040727,46021,46129,94289539.1784326,94289539.1784326
8121,0,4017,0,14442.636895488991,8121,4017,319145.79256737686,319145.79256737686
8121,0,4013,0,22470772.482120298,8121,4013,512808368.556821,512808368.556821
8121,0,8059,0,30320.242135619897,8121,8059,597004.4357957168,597004.4357957168
8121,0,8089,0,52445.494825625705,8121,8089,1040649.2123915342,1040649.2123915342
8121,0,8013,0,65556.86852989106,8121,8013,1288529.5934643429,1288529.5934643429
8121,0,8071,0,32050.024615184357,8121,8071,644322.1988403371,644322.1988403371
18041,0,13123,0,15828.050164046272,18041,13123,242000.84078654787,242000.84078654787
18041,0,47105,0,62284.07971354653,18041,47105,930879.5096229869,930879.5096229869
20115,0,20173,0,248646.2227473365,20115,20173,5345089.045567812,5345089.045567812
19047,0,31177,0,454454.2091169702,19047,31177,5103081.147559844,5103081.147559844
19047,0,8123,0,92869340.74604233,19047,8123,1225678934.9136853,1225678934.9136853
26119,0,26119,0,717297.3886,26119,26119,13248731.891998034,13248731.891998034
26119,0,26007,0,1813777.0781389675,26119,26007,33671339.20658018,33671339.20658018
28107,0,28007,0,241915.842136495,28107,28007,2828391.078643063,2828391.078643063
29109,0,5143,0,15616.366825226574,29109,5143,1091102.0572253165,1091102.0572253165
31109,0,31081,0,3894.516608955836,31109,31081,66433.07246090927,66433.07246090927
31109,0,40119,0,343332.95943308197,31109,40119,6291274.485940109,6291274.485940109
31109,0,20017,0,2009761.1184820237,31109,20017,35253310.78127662,35253310.78127662
31109,0,31097,0,156649.11192351414,31109,31097,2655061.8639245597,2655061.8639245597
31109,0,40063,0,1087098.8467539025,31109,40063,20341038.56508402,20341038.56508402
38045,0,38093,0,2146107.606314867,38045,38093,26689974.770158086,26689974.770158086
47101,0,47181,0,1732.2782706552775,47101,47181,90585.28420015659,90585.28420015659
55135,0,55135,0,48681237.21530796,55135,55135,523317812.22868925,523317812.22868925
20083,0,20057,0,5704.647990875572,20083,20057,74328.54031404537,74328.54031404537
20083,0,20083,0,1705913.5133204358,20083,20083,22138694.462802853,22138694.462802853
20061,0,20175,0,245152.13534214464,20061,20175,6018562.729034366,6018562.729034366
26017,0,26157,0,3870866.526686145,26017,26157,39615162.4025235,39615162.4025235
26017,0,26145,0,889845.163782488,26017,26145,9067772.149754705,9067772.149754705
13291,0,13187,0,18916.137797134623,13291,13187,418988.2405284514,418988.2405284514
26139,0,26139,0,5271010.080297384,26139,26139,69053698.63709524,69053698.63709524
26139,0,26005,0,6675741.380737008,26139,26005,87795171.55859137,87795171.55859137
28003,0,28103,0,169195.64690873184,28003,28103,2129155.685799554,2129155.685799554
18093,0,18175,0,202136.22109954752,18093,18175,6156652.390757563,6156652.390757563
29075,0,29075,0,115670.7541,29075,29075,2468408.5797362644,2468408.5797362644
31175,0,31175,0,638833.0226611509,31175,31175,10670637.668060562,10670637.668060562
18137,0,21121,0,39132.69840172583,18137,21121,472514.39045217005,472514.39045217005
18137,0,47105,0,80401.35301570164,18137,47105,1001432.6316350199,1001432.6316350199
36123,0,36123,0,13796038.482127858,36123,36123,358253684.56703615,358253684.56703615
36123,0,50001,0,14638076.862269,36123,50001,395942491.1603298,395942491.1603298
31077,0,31175,0,246849.58369289865,31077,31175,4975630.918237126,4975630.918237126
31077,0,31077,0,652375.8143961605,31077,31077,13084694.709351303,13084694.709351303
31077,0,31093,0,1939.1302686214235,31077,31093,39058.24744628737,39058.24744628737
6053,0,6079,0,641006.0149215666,6053,6079,10551065.374147102,10551065.374147102
13087,0,12079,0,996177.8047693084,13087,12079,9936861.05172969,9936861.05172969
13087,0,13131,0,1461444.2839811246,13087,13131,14204527.30296939,14204527.30296939
21047,0,1043,0,263205.3444071816,21047,1043,6848727.912929985,6848727.912929985
21047,0,1121,0,71716.26475284628,21047,1121,1892284.3883469752,1892284.3883469752
26091,0,26091,0,16003093.267664691,26091,26091,177791181.2681326,177791181.2681326
37171,0,37171,0,71719.62543485544,37171,37171,4167970.6848639767,4167970.6848639767
38083,0,41047,0,1598438.780710223,38083,41047,48526851.18780382,48526851.18780382
38083,0,41005,0,888810.2127644988,38083,41005,26890795.721110865,26890795.721110865
55079,0,55133,0,1091840.535550393,55079,55133,15684727.852769308,15684727.852769308
18113,0,39175,0,304326.8087556451,18113,39175,3297979.9062866545,3297979.9062866545
18113,0,39147,0,137919.84129723872,18113,39147,1495520.313304526,1495520.313304526
18113,0,54003,0,779392.9101529405,18113,54003,9571917.416387826,9571917.416387826
18113,0,39039,0,7332489.366840226,18113,39039,77375002.23591477,77375002.23591477
18113,0,18039,0,7642366.678470009,18113,18039,79809008.85636128,79809008.85636128
19125,0,48453,0,498510.6410145075,19125,48453,7969071.544465776,7969071.544465776
26067,0,26015,0,12845126.834038123,26067,26015,133706681.52969484,133706681.52969484
26015,0,26015,0,4917621.957824809,26015,26015,77031110.50240089,77031110.50240089
27039,0,27039,0,5201222.260546407,27039,27039,41222659.93799296,41222659.93799296
27039,0,27099,0,1465743.3543416697,27039,27099,11718374.125925655,11718374.125925655
29063,0,29165,0,37422.89103,29063,29165,670752.3971375686,670752.3971375686
31081,0,31041,0,1637481.2469640595,31081,31041,20903264.76214371,20903264.76214371
31081,0,31079,0,72435.61503233358,31081,31079,902963.7291683364,902963.7291683364
46025,0,46025,0,4023477.0215201145,46025,46025,84608860.11481337,84608860.11481337
46025,0,46029,0,1063896.7286108562,46025,46029,22452592.738126274,22452592.738126274
46057,0,46029,0,1145413.3234678786,46057,46029,15592721.664080022,15592721.664080022
48493,0,48493,0,189499.65124595704,48493,48493,3471821.4011903247,3471821.4011903247
55033,0,55017,0,6680815.585811124,55033,55017,70268391.6946781,70268391.6946781
55033,0,55033,0,42322629.48417297,55033,55033,440725672.0006336,440725672.0006336
55033,0,55035,0,13170225.080714814,55033,55035,138074966.33741537,138074966.33741537
55033,0,55109,0,12511980.852157226,55033,55109,131633364.32948296,131633364.32948296
19069,0,48429,0,390586.5379777054,19069,48429,5027741.842546174,5027741.842546174
19069,0,40021,0,450774.6965605486,19069,40021,5267641.202794349,5267641.202794349
19069,0,48145,0,2772138.809754032,19069,48145,36110789.170070246,36110789.170070246
19069,0,29079,0,345477.4729377753,19069,29079,3583178.064671603,3583178.064671603
19069,0,48177,0,2957750.254633983,19069,48177,40109287.15113017,40109287.15113017
19069,0,40121,0,1837185.5974172796,19069,40121,21900004.38783576,21900004.38783576
19069,0,48309,0,6020346.502617221,19069,48309,77878426.92518616,77878426.92518616
31179,0,31179,0,9528686.224764485,31179,31179,129468879.36229198,129468879.36229198
31179,0,31141,0,207216.20738111748,31179,31141,2857069.9883568673,2857069.9883568673
39055,0,39055,0,3977316.4311664626,39055,39055,61426113.26320556,61426113.26320556
39055,0,39155,0,896069.575323454,39055,39155,13937688.292307336,13937688.292307336
29115,0,29115,0,770571.3470999999,29115,29115,16260242.350267362,16260242.350267362
29115,0,48117,0,2570850.781858826,29115,48117,61800485.53210458,61800485.53210458
46111,0,46035,0,247203.91193686565,46111,46035,6657118.426379573,6657118.426379573
19141,0,19141,0,2038420.7705739415,19141,19141,19779602.24738434,19779602.24738434
53053,0,53027,0,34666.87447984653,53053,53027,5830922.025259529,5830922.025259529
19159,0,19159,0,56764.22106050498,19159,19159,1684271.6291235494,1684271.6291235494
19159,0,19053,0,804716.3102215271,19159,19053,23922103.426005714,23922103.426005714
19165,0,19047,0,1415730.901344673,19165,19047,13686403.73659009,13686403.73659009
19165,0,19165,0,3800289.830581177,19165,19165,36547534.463122584,36547534.463122584
19169,0,20121,0,328898.5749044907,19169,20121,3388045.950735784,3388045.950735784
17117,0,5045,0,765468.2256,17117,5045,8644527.571389537,8644527.571389537
17117,0,5057,0,173349.7651260869,17117,5057,2033767.3149410891,2033767.3149410891
17117,0,48001,0,824475.9205504728,17117,48001,10273263.72753148,10273263.72753148
17117,0,48401,0,40824.97203,17117,48401,500767.11090069625,500767.11090069625
17123,0,17123,0,253916.2291,17123,17123,2176700.2977661835,2176700.2977661835
19187,0,19025,0,1343304.097981366,19187,19025,11591900.915692922,11591900.915692922
47069,0,28103,0,115034.6754070974,47069,28103,2391360.1144750323,2391360.1144750323
19003,0,20173,0,126808.40493253632,19003,20173,2225339.230766209,2225339.230766209
19003,0,20017,0,891716.8884156048,19003,20017,15453852.94247922,15453852.94247922
19003,0,48295,0,870144.7576871235,19003,48295,16073923.404683381,16073923.404683381
19003,0,20037,0,2543551.0021495097,19003,20037,44072213.59356257,44072213.59356257
19003,0,40049,0,1624346.3416337706,19003,40049,29784126.778772485,29784126.778772485
19003,0,19129,0,282006.5150310536,19003,19129,4655473.3042482175,4655473.3042482175
19011,0,19011,0,7376009.66335288,19011,19011,70294133.5983666,70294133.5983666
19011,0,19113,0,63667.900689620335,19011,19113,611556.9750933654,611556.9750933654
20107,0,5007,0,77677.8116393309,20107,5007,1903471.2083273085,1903471.2083273085
19041,0,19021,0,688200.8415271068,19041,19021,6798224.054857347,6798224.054857347
47139,0,13187,0,190280.29617884976,47139,13187,11213857.981472401,11213857.981472401
20169,0,20053,0,1017933.169934644,20169,20053,21870725.006439332,21870725.006439332
18177,0,13119,0,13224.794590640233,18177,13119,220812.15248700534,220812.15248700534
18177,0,13011,0,210338.25401458,18177,13011,3509514.282523181,3509514.282523181
18177,0,12121,0,1617548.2539946502,18177,12121,28697015.33763154,28697015.33763154
23003,0,23003,0,1558153.099,23003,23003,40304522.990820035,40304522.990820035
23003,0,23019,0,740633.001545684,23003,23019,19371727.923836686,19371727.923836686
31113,0,31111,0,1600.7863439091643,31113,31111,31758.532394202488,31758.532394202488
31113,0,31113,0,459096.3267054909,31113,31113,9064551.18050959,9064551.18050959
31113,0,31117,0,4331.3657889732885,31113,31117,85865.83226379055,85865.83226379055
18045,0,18045,0,17935.82010064051,18045,18045,192327.36240460636,192327.36240460636
18045,0,17183,0,156984.65720805712,18045,17183,1696015.6763963678,1696015.6763963678
19095,0,19095,0,1135284.420852989,19095,19095,12733706.759299312,12733706.759299312
19095,0,19113,0,45580.502807714656,19095,19113,517403.9576363558,517403.9576363558
55015,0,55015,0,57657416.91453574,55015,55015,525054358.2002215,525054358.2002215
47015,0,47003,0,296536.92706355033,47015,47003,7206856.730447889,7206856.730447889
29053,0,29141,0,1151251.1654203036,29053,29141,19094555.170613308,19094555.170613308
27153,0,27153,0,19971916.53,27153,27153,461659401.96645063,461659401.96645063
27153,0,41051,0,89.79845933639642,27153,41051,2621.423838371186,2621.423838371186
29057,0,5015,0,4562.2318058759065,29057,5015,86748.23389492717,86748.23389492717
17017,0,47131,0,41263.71045893071,17017,47131,460958.30004123,460958.30004123
31013,0,4015,0,11449.689715754306,31013,4015,266686.46379596496,266686.46379596496
31013,0,35049,0,495664.1067893642,31013,35049,10686192.971854717,10686192.971854717
31013,0,31123,0,922035.8727162238,31013,31123,17767207.10307911,17767207.10307911
31013,0,8001,0,262395.53594648914,31013,8001,5251884.848887147,5251884.848887147
31013,0,31033,0,780589.4066604439,31013,31033,15155046.76359702,15155046.76359702
31013,0,8005,0,11724.206241763795,31013,8005,235553.60751485993,235553.60751485993
31013,0,35033,0,877117.6236827447,31013,35033,18597363.41865013,18597363.41865013
20135,0,20171,0,446722.6437929002,20135,20171,12943760.147666873,12943760.147666873
48111,0,48111,0,18247001.04351759,48111,48111,311672616.7138119,311672616.7138119
48111,0,35059,0,4692171.489231611,48111,35059,80703478.09526353,80703478.09526353
18161,0,47107,0,3024258.106315121,18161,47107,44295943.394758984,44295943.394758984
18161,0,47105,0,36701.04909515838,18161,47105,533374.7610146158,533374.7610146158
18161,0,47123,0,3373564.7083340557,18161,47123,49215563.70353254,49215563.70353254
29121,0,29121,0,290877.9257,29121,29121,4985674.843584052,4985674.843584052
29121,0,40031,0,762401.0632446683,29121,40031,14716420.518450864,14716420.518450864
29125,0,29215,0,1122107.846585319,29125,29215,52916834.89871751,52916834.89871751
19151,0,19025,0,272244.5409231238,19151,19025,2624702.4396790476,2624702.4396790476
19151,0,19021,0,815400.4780834059,19151,19021,7864032.021232614,7864032.021232614
51149,0,37061,0,853.7586272041407,51149,37061,13900.532260629856,13900.532260629856
39019,0,39019,0,2598666.0399982412,39019,39019,52018909.614091076,52018909.614091076
