source_FIPS_0,source_facility_0,destination_FIPS_0,destination_facility_0,flow_kg_0,source_0,destination_0,emission_0,source_FIPS_1,source_facility_1,destination_FIPS_1,destination_facility_1,flow_kg_1,source_1,destination_1,emission_1,emission_total
26037,0,26025,0,1.0012933125064967,26037,26025,11.393370586081424,26025,503242,24019,0,0.34825559675425666,503242,24019,0.08070130356491238,11.474071889646337
26037,0,26025,0,1072.2205408795821,26037,26025,12200.427007416454,26025,401193,36097,0,372.9244964010163,401193,36097,83.19855192393646,12283.625559340391
26037,0,26025,0,1072.2205408795821,26037,26025,12200.427007416454,26025,503242,36097,0,372.9244964010163,503242,36097,83.19855192393646,12283.625559340391
26037,0,26025,0,24457.324391164253,26037,26025,278291.4425294682,26025,401193,42015,0,8506.398669073385,401193,42015,1914.1453682485323,280205.58789771673
26037,0,26025,0,24457.324391164253,26037,26025,278291.4425294682,26025,503242,42015,0,8506.398669073385,503242,42015,1914.1453682485323,280205.58789771673
26037,0,26025,0,1817.7741101541,26037,26025,20683.82343124426,26025,401193,42033,0,632.2323335122111,401193,42033,136.1131587262659,20819.936589970523
26037,0,26025,0,1817.7741101541,26037,26025,20683.82343124426,26025,503242,42033,0,632.2323335122111,503242,42033,136.1131587262659,20819.936589970523
26037,0,26025,0,6830.423929063891,26037,26025,77721.03349922085,26025,401193,18151,0,2375.6608895610357,401193,18151,451.81064280058916,78172.84414202144
26037,0,26025,0,6830.423929063891,26037,26025,77721.03349922085,26025,503242,18151,0,2375.6608895610357,503242,18151,451.81064280058916,78172.84414202144
26037,0,26025,0,2743.186384414369,26037,26025,31213.769905332247,26025,401193,24013,0,954.0960669366095,401193,24013,215.12036269666797,31428.890268028914
26037,0,26025,0,2743.186384414369,26037,26025,31213.769905332247,26025,503242,24013,0,954.0960669366095,503242,24013,215.12036269666797,31428.890268028914
26037,0,26025,0,83276.08787063541,26037,26025,947569.8261622749,26025,401193,42133,0,28963.904297083656,401193,42133,6520.124104031545,954089.9502663065
26037,0,26025,0,83276.08787063541,26037,26025,947569.8261622749,26025,503242,42133,0,28963.904297083656,503242,42133,6520.124104031545,954089.9502663065
26037,0,26025,0,58796.72985389355,26037,26025,669027.6706215191,26025,401193,42011,0,20449.842205785888,401193,42011,4643.181212580011,673670.8518340992
26037,0,26025,0,58796.72985389355,26037,26025,669027.6706215191,26025,503242,42011,0,20449.842205785888,503242,42011,4643.181212580011,673670.8518340992
20031,0,20003,0,50050.63738315584,20031,20003,901489.1168124652,20003,101652,20001,0,17287.16184897945,101652,20001,3264.120722304775,904753.23753477
20031,0,20003,0,50050.63738315584,20031,20003,901489.1168124652,20003,111176,20001,0,17287.16184897945,111176,20001,3264.120722304775,904753.23753477
20031,0,20003,0,50050.63738315584,20031,20003,901489.1168124652,20003,401056,20001,0,17287.16184897945,401056,20001,3264.120722304775,904753.23753477
20031,0,20003,0,87032.49722737655,20031,20003,1567589.4086794537,20003,101652,20133,0,30060.45365961426,101652,20133,5737.515482029662,1573326.9241614833
20031,0,20003,0,87032.49722737655,20031,20003,1567589.4086794537,20003,111176,20133,0,30060.45365961426,111176,20133,5737.515482029662,1573326.9241614833
20031,0,20003,0,87032.49722737655,20031,20003,1567589.4086794537,20003,401056,20133,0,30060.45365961426,401056,20133,5737.515482029662,1573326.9241614833
20031,0,20003,0,613120.3370891062,20031,20003,11043242.205907123,20003,101652,40105,0,211767.7427166445,101652,40105,41147.89930089445,11084390.105208017
20031,0,20003,0,613120.3370891062,20031,20003,11043242.205907123,20003,111176,40105,0,211767.7427166445,111176,40105,41147.89930089445,11084390.105208017
20031,0,20003,0,613120.3370891062,20031,20003,11043242.205907123,20003,401056,40105,0,211767.7427166445,401056,40105,41147.89930089445,11084390.105208017
20031,0,20003,0,125821.7411993223,20031,20003,2266243.4742091144,20003,101652,40111,0,43458.004092573334,101652,40111,8720.038780316756,2274963.512989431
20031,0,20003,0,125821.7411993223,20031,20003,2266243.4742091144,20003,111176,40111,0,43458.004092573334,111176,40111,8720.038780316756,2274963.512989431
20031,0,20003,0,125821.7411993223,20031,20003,2266243.4742091144,20003,401056,40111,0,43458.004092573334,401056,40111,8720.038780316756,2274963.512989431
20031,0,20003,0,1257707.119073089,20031,20003,22653243.580141183,20003,101652,20019,0,434403.7890983447,101652,20019,84786.40071478463,22738029.980855968
20031,0,20003,0,1257707.119073089,20031,20003,22653243.580141183,20003,111176,20019,0,434403.7890983447,111176,20019,84786.40071478463,22738029.980855968
20031,0,20003,0,1257707.119073089,20031,20003,22653243.580141183,20003,401056,20019,0,434403.7890983447,401056,20019,84786.40071478463,22738029.980855968
20031,0,20003,0,2290984.464545173,20031,20003,41264161.04880548,20003,101652,20049,0,791291.0065240959,101652,20049,153485.71792622862,41417646.76673171
20031,0,20003,0,2290984.464545173,20031,20003,41264161.04880548,20003,111176,20049,0,791291.0065240959,111176,20049,153485.71792622862,41417646.76673171
20031,0,20003,0,2290984.464545173,20031,20003,41264161.04880548,20003,401056,20049,0,791291.0065240959,401056,20049,153485.71792622862,41417646.76673171
20031,0,20003,0,51440.932866021285,20031,20003,926530.4811683673,20003,101652,20125,0,17767.36078922888,101652,20125,3427.816016601391,929958.2971849687
20031,0,20003,0,51440.932866021285,20031,20003,926530.4811683673,20003,111176,20125,0,17767.36078922888,111176,20125,3427.816016601391,929958.2971849687
20031,0,20003,0,51440.932866021285,20031,20003,926530.4811683673,20003,401056,20125,0,17767.36078922888,401056,20125,3427.816016601391,929958.2971849687
20031,0,20003,0,309014.11767556734,20031,20003,5565820.508804989,20003,101652,40145,0,106731.44929169104,101652,40145,21281.211210984195,5587101.720015973
20031,0,20003,0,309014.11767556734,20031,20003,5565820.508804989,20003,111176,40145,0,106731.44929169104,111176,40145,21281.211210984195,5587101.720015973
20031,0,20003,0,309014.11767556734,20031,20003,5565820.508804989,20003,401056,40145,0,106731.44929169104,401056,40145,21281.211210984195,5587101.720015973
20031,0,20003,0,223420.48409647623,20031,20003,4024147.251993422,20003,101652,20207,0,77167.96969808327,101652,20207,14656.745377689504,4038803.9973711115
20031,0,20003,0,223420.48409647623,20031,20003,4024147.251993422,20003,111176,20207,0,77167.96969808327,111176,20207,14656.745377689504,4038803.9973711115
20031,0,20003,0,223420.48409647623,20031,20003,4024147.251993422,20003,401056,20207,0,77167.96969808327,401056,20207,14656.745377689504,4038803.9973711115
20031,0,20003,0,815169.793577287,20031,20003,14682464.313861106,20003,101652,40131,0,281554.2996603731,101652,40131,55381.66823814085,14737845.982099246
20031,0,20003,0,815169.793577287,20031,20003,14682464.313861106,20003,111176,40131,0,281554.2996603731,111176,40131,55381.66823814085,14737845.982099246
20031,0,20003,0,815169.793577287,20031,20003,14682464.313861106,20003,401056,40131,0,281554.2996603731,401056,40131,55381.66823814085,14737845.982099246
20031,0,20003,0,329270.8975513145,20031,20003,5930676.333913772,20003,101652,48203,0,113728.00818804273,101652,48203,24807.37419603339,5955483.708109805
20031,0,20003,0,329270.8975513145,20031,20003,5930676.333913772,20003,111176,48203,0,113728.00818804273,111176,48203,24807.37419603339,5955483.708109805
20031,0,20003,0,329270.8975513145,20031,20003,5930676.333913772,20003,401056,48203,0,113728.00818804273,401056,48203,24807.37419603339,5955483.708109805
20031,0,20003,0,478359.54181957716,20031,20003,8615992.591112843,20003,101652,40125,0,165222.24798323374,101652,40125,33782.50035238831,8649775.091465231
20031,0,20003,0,478359.54181957716,20031,20003,8615992.591112843,20003,111176,40125,0,165222.24798323374,111176,40125,33782.50035238831,8649775.091465231
20031,0,20003,0,478359.54181957716,20031,20003,8615992.591112843,20003,401056,40125,0,165222.24798323374,401056,40125,33782.50035238831,8649775.091465231
20031,0,20003,0,1113645.2138789818,20031,20003,20058466.64082764,20003,101652,20003,0,384645.7520068731,101652,20003,72180.65935898307,20130647.300186623
20031,0,20003,0,1113645.2138789818,20031,20003,20058466.64082764,20003,111176,20003,0,384645.7520068731,111176,20003,72180.65935898307,20130647.300186623
20031,0,20003,0,1113645.2138789818,20031,20003,20058466.64082764,20003,401056,20003,0,384645.7520068731,401056,20003,72180.65935898307,20130647.300186623
20031,0,20003,0,4038485.387446606,20031,20003,72739345.90120767,20003,101652,20099,0,1394866.3627013732,101652,20099,268250.2903819296,73007596.1915896
20031,0,20003,0,4038485.387446606,20031,20003,72739345.90120767,20003,111176,20099,0,1394866.3627013732,111176,20099,268250.2903819296,73007596.1915896
20031,0,20003,0,4038485.387446606,20031,20003,72739345.90120767,20003,401056,20099,0,1394866.3627013732,401056,20099,268250.2903819296,73007596.1915896
20031,0,20003,0,419510.630883292,20031,20003,7556033.007797302,20003,101652,40029,0,144896.22016057684,101652,40029,29930.142574673133,7585963.150371975
20031,0,20003,0,419510.630883292,20031,20003,7556033.007797302,20003,111176,40029,0,144896.22016057684,111176,40029,29930.142574673133,7585963.150371975
20031,0,20003,0,419510.630883292,20031,20003,7556033.007797302,20003,401056,40029,0,144896.22016057684,401056,40029,29930.142574673133,7585963.150371975
20031,0,20003,0,292409.82635917194,20031,20003,5266751.631828974,20003,101652,40069,0,100996.43598553218,101652,40069,21060.764374854236,5287812.396203828
20031,0,20003,0,292409.82635917194,20031,20003,5266751.631828974,20003,111176,40069,0,100996.43598553218,111176,40069,21060.764374854236,5287812.396203828
20031,0,20003,0,292409.82635917194,20031,20003,5266751.631828974,20003,401056,40069,0,100996.43598553218,401056,40069,21060.764374854236,5287812.396203828
20031,0,20003,0,125126.59345788958,20031,20003,2253722.7920311633,20003,101652,40133,0,43217.904622448616,101652,40133,8826.99503219731,2262549.7870633607
20031,0,20003,0,125126.59345788958,20031,20003,2253722.7920311633,20003,111176,40133,0,43217.904622448616,111176,40133,8826.99503219731,2262549.7870633607
20031,0,20003,0,125126.59345788958,20031,20003,2253722.7920311633,20003,401056,40133,0,43217.904622448616,401056,40133,8826.99503219731,2262549.7870633607
19067,0,19067,0,8001996.037072881,19067,19067,81601237.04817368,19067,402203,19011,0,2326092.887431611,402203,19011,450371.6336740956,82051608.68184778
19067,0,19067,0,6613886.612830229,19067,19067,67445838.11375192,19067,402203,19067,0,1922584.6322727222,402203,19067,360665.4530164777,67806503.5667684
19067,0,19037,0,278.4298315176905,19067,19037,2854.8097901704923,19037,401095,29173,0,91.02698812378067,401095,29173,18.716625033942695,2873.526415204435
19067,0,19037,0,7980.7868874217,19067,19037,81828.97793416998,19037,401095,19017,0,2609.156458774075,401095,19017,491.20839992680834,82320.18633409678
19067,0,19037,0,10704.287418374981,19067,19037,109753.70114690503,19037,401095,19087,0,3499.5497371625765,401095,19087,692.9027919946952,110446.60393889973
19067,0,19037,0,3225.1499924483583,19067,19037,33068.258968597154,19037,401095,29181,0,1054.3973986543006,401095,29181,235.60414766284984,33303.86311626001
19067,0,19037,0,10932.309900872742,19067,19037,112091.67194502415,19037,401095,19103,0,3574.097064556121,401095,19103,696.3315309133179,112788.00347593747
19067,0,19037,0,12398.950508298352,19067,19037,127129.50011852647,19037,401095,19113,0,4053.585474351403,401095,19113,782.5969589689864,127912.09707749546
19067,0,19037,0,16673.00392023642,19067,19037,170952.42475847166,19037,401095,19139,0,5450.90057901601,401095,19139,1078.3077163862692,172030.73247485794
19067,0,19037,0,1105.4529951491543,19067,19037,11334.482429281601,19037,401095,29183,0,361.40544320390615,401095,29183,76.02343405423792,11410.505863335839
19067,0,19037,0,14494.93316741779,19067,19037,148620.12769483763,19037,401095,19013,0,4738.824507752869,401095,19013,898.3293800315565,149518.4570748692
19067,0,19037,0,7586.722903359518,19067,19037,77788.5426348266,19037,401095,19019,0,2480.3252290106834,401095,19019,474.70056105538436,78263.243195882
19067,0,19037,0,10682.397260055195,19067,19037,109529.25595028559,19037,401095,29157,0,3492.3931937327966,401095,29157,758.1564371126874,110287.41238739828
19067,0,19037,0,9170.15215613003,19067,19037,94023.83361715943,19037,401095,29031,0,2997.9953184588053,401095,29031,656.1384312863042,94679.97204844574
19067,0,19037,0,828.1776564318747,19067,19037,8491.509938768724,19037,401095,29113,0,270.7558930933554,401095,29113,56.44602380025064,8547.955962568974
19067,0,19037,0,495.5255679782282,19067,19037,5080.745964011973,19037,401095,29187,0,162.00203744517927,401095,29187,34.96280311142443,5115.708767123398
19067,0,19037,0,204.30814431799553,19067,19037,2094.8218351147516,19037,401095,29099,0,66.79440534461632,401095,29099,14.259594140189856,2109.0814292549417
19067,0,19037,0,11799.257490977468,19067,19037,120980.69958371104,19037,401095,19163,0,3857.5280013858523,401095,19163,765.3202007130122,121746.01978442406
19067,0,19037,0,1906.267953681298,19067,19037,19545.435872276033,19037,401095,19115,0,623.2156570100362,401095,19115,123.31100668871697,19668.74687896475
19067,0,19037,0,1397.3217727462911,19067,19037,14327.085050874106,19037,401095,29017,0,456.8260222676438,401095,29017,99.94963146427824,14427.034682338384
19067,0,19037,0,992.3538438302639,19067,19037,10174.848913414507,19037,401095,29207,0,324.42996881670786,401095,29207,71.84441250585802,10246.693325920365
19067,0,19037,0,5899.39766718212,19067,19037,60487.98048893844,19037,401095,19183,0,1928.6884543257959,401095,19183,379.3465149291447,60867.327003867584
19067,0,19037,0,2134.29043617906,19067,19037,21883.40667039517,19037,401095,29163,0,697.7629844035811,401095,29163,144.22608635738823,22027.632756752555
19081,0,19197,0,2128475.2115278114,19081,19197,20916393.931835268,19197,201667,19197,0,506557.47268222284,201667,19197,95057.99086732032,21011451.92270259
19081,0,19197,0,2128475.2115278114,19081,19197,20916393.931835268,19197,401043,19197,0,506557.47268222284,401043,19197,95057.99086732032,21011451.92270259
19081,0,19197,0,2128475.2115278114,19081,19197,20916393.931835268,19197,701001,19197,0,506557.47268222284,701001,19197,95057.99086732032,21011451.92270259
19081,0,19197,0,2361717.333701584,19081,19197,23208449.80472563,19197,201667,19125,0,562066.9469253251,201667,19125,110026.50352277908,23318476.30824841
19081,0,19197,0,2361717.333701584,19081,19197,23208449.80472563,19197,401043,19125,0,562066.9469253251,401043,19125,110026.50352277908,23318476.30824841
19081,0,19197,0,2361717.333701584,19081,19197,23208449.80472563,19197,701001,19125,0,562066.9469253251,701001,19125,110026.50352277908,23318476.30824841
19081,0,19197,0,2459746.631426793,19081,19197,24171777.635360707,19197,201667,29115,0,585397.0158101071,201667,29115,119726.04043940645,24291503.675800115
19081,0,19197,0,2459746.631426793,19081,19197,24171777.635360707,19197,401043,29115,0,585397.0158101071,401043,29115,119726.04043940645,24291503.675800115
19081,0,19197,0,2459746.631426793,19081,19197,24171777.635360707,19197,701001,29115,0,585397.0158101071,701001,29115,119726.04043940645,24291503.675800115
19081,0,19197,0,9689125.64527668,19081,19197,95214436.96127658,19197,201667,19169,0,2305922.5556349573,201667,19169,440698.73664933647,95655135.69792591
19081,0,19197,0,9689125.64527668,19081,19197,95214436.96127658,19197,401043,19169,0,2305922.5556349573,401043,19169,440698.73664933647,95655135.69792591
19081,0,19197,0,9689125.64527668,19081,19197,95214436.96127658,19197,701001,19169,0,2305922.5556349573,701001,19169,440698.73664933647,95655135.69792591
19081,0,19197,0,848460.4734147389,19081,19197,8337768.465151907,19197,201667,29001,0,201925.76862345883,201667,29001,40911.77976392558,8378680.244915833
19081,0,19197,0,848460.4734147389,19081,19197,8337768.465151907,19197,401043,29001,0,201925.76862345883,401043,29001,40911.77976392558,8378680.244915833
19081,0,19197,0,848460.4734147389,19081,19197,8337768.465151907,19197,701001,29001,0,201925.76862345883,701001,29001,40911.77976392558,8378680.244915833
19081,0,19197,0,1883965.3539833252,19081,19197,18513610.722090296,19197,201667,19181,0,448366.3813259273,201667,19181,87126.67089778057,18600737.39298808
19081,0,19197,0,1883965.3539833252,19081,19197,18513610.722090296,19197,401043,19181,0,448366.3813259273,401043,19181,87126.67089778057,18600737.39298808
19081,0,19197,0,1883965.3539833252,19081,19197,18513610.722090296,19197,701001,19181,0,448366.3813259273,701001,19181,87126.67089778057,18600737.39298808
19081,0,19197,0,338032.06112141,19081,19197,3321820.105638211,19197,201667,29079,0,80448.51339580034,201667,29079,16154.31071937121,3337974.4163575824
19081,0,19197,0,338032.06112141,19081,19197,3321820.105638211,19197,401043,29079,0,80448.51339580034,401043,29079,16154.31071937121,3337974.4163575824
19081,0,19197,0,338032.06112141,19081,19197,3321820.105638211,19197,701001,29079,0,80448.51339580034,701001,29079,16154.31071937121,3337974.4163575824
19081,0,19197,0,2022558.4990431028,19081,19197,19875556.96540196,19197,201667,19153,0,481350.2718182053,201667,19153,92826.75273951075,19968383.71814147
19081,0,19197,0,2022558.4990431028,19081,19197,19875556.96540196,19197,401043,19153,0,481350.2718182053,401043,19153,92826.75273951075,19968383.71814147
19081,0,19197,0,2022558.4990431028,19081,19197,19875556.96540196,19197,701001,19153,0,481350.2718182053,701001,19153,92826.75273951075,19968383.71814147
19081,0,19197,0,2866099.4939558026,19081,19197,28164982.020336755,19197,201667,29137,0,682105.2499229817,201667,29137,141197.16322245158,28306179.183559205
19081,0,19197,0,2866099.4939558026,19081,19197,28164982.020336755,19197,401043,29137,0,682105.2499229817,401043,29137,141197.16322245158,28306179.183559205
19081,0,19197,0,2866099.4939558026,19081,19197,28164982.020336755,19197,701001,29137,0,682105.2499229817,701001,29137,141197.16322245158,28306179.183559205
19081,0,19197,0,625359.3130746084,19081,19197,6145367.1954306895,19197,201667,19185,0,148829.74978223065,201667,19185,29493.100078510866,6174860.295509201
19081,0,19197,0,625359.3130746084,19081,19197,6145367.1954306895,19197,401043,19185,0,148829.74978223065,401043,19185,29493.100078510866,6174860.295509201
19081,0,19197,0,625359.3130746084,19081,19197,6145367.1954306895,19197,701001,19185,0,148829.74978223065,701001,19185,29493.100078510866,6174860.295509201
19081,0,19197,0,11227171.523379095,19081,19197,110328718.44193043,19197,201667,19053,0,2671963.2915858487,201667,19053,528591.0190782228,110857309.46100865
19081,0,19197,0,11227171.523379095,19081,19197,110328718.44193043,19197,401043,19053,0,2671963.2915858487,401043,19053,528591.0190782228,110857309.46100865
19081,0,19197,0,11227171.523379095,19081,19197,110328718.44193043,19197,701001,19053,0,2671963.2915858487,701001,19053,528591.0190782228,110857309.46100865
19195,0,19033,0,75620.83347678542,19195,19033,722220.7687228511,19033,401076,19177,0,23882.555712251084,401076,19177,4848.322596154044,727069.0913190051
19195,0,19033,0,75620.83347678542,19195,19033,722220.7687228511,19033,704001,19177,0,23882.555712251084,704001,19177,4848.322596154044,727069.0913190051
19195,0,19033,0,582607.3420298614,19195,19033,5564222.226584616,19033,401076,29109,0,183998.9281348789,401076,29109,40475.064489050936,5604697.291073667
19195,0,19033,0,582607.3420298614,19195,19033,5564222.226584616,19033,704001,29109,0,183998.9281348789,704001,29109,40475.064489050936,5604697.291073667
19195,0,19033,0,1403090.5502806988,19195,19033,13400290.491674844,19033,401076,19069,0,443123.762272453,401076,19069,83822.3446197639,13484112.836294608
19195,0,19033,0,1403090.5502806988,19195,19033,13400290.491674844,19033,704001,19069,0,443123.762272453,704001,19069,83822.3446197639,13484112.836294608
19195,0,19033,0,1969598.6227839317,19195,19033,18810755.793364316,19033,401076,19023,0,622038.2224939454,401076,19023,118503.02007227555,18929258.81343659
19195,0,19033,0,1969598.6227839317,19195,19033,18810755.793364316,19033,704001,19023,0,622038.2224939454,704001,19023,118503.02007227555,18929258.81343659
19195,0,19033,0,67842.69060488751,19195,19033,647935.2039399294,19033,401076,29205,0,21426.064267562404,401076,29205,4449.143199850187,652384.3471397796
19195,0,19033,0,67842.69060488751,19195,19033,647935.2039399294,19033,704001,29205,0,21426.064267562404,704001,29205,4449.143199850187,652384.3471397796
19195,0,19033,0,741084.1680724974,19195,19033,7077763.533483941,19033,401076,29041,0,234049.04598006062,401076,29041,48633.73890029388,7126397.272384235
19195,0,19033,0,741084.1680724974,19195,19033,7077763.533483941,19033,704001,29041,0,234049.04598006062,704001,29041,48633.73890029388,7126397.272384235
19195,0,19033,0,2198621.718456482,19195,19033,20998052.978639238,19033,401076,29103,0,694368.2483653345,401076,29103,142623.16738867835,21140676.146027915
19195,0,19033,0,2198621.718456482,19195,19033,20998052.978639238,19033,704001,29103,0,694368.2483653345,704001,29103,142623.16738867835,21140676.146027915
19195,0,19033,0,171119.1431817545,19195,19033,1634282.4252242807,19033,401076,19007,0,54042.81178315104,401076,19007,10834.793548527889,1645117.2187728086
19195,0,19033,0,171119.1431817545,19195,19033,1634282.4252242807,19033,704001,19007,0,54042.81178315104,704001,19007,10834.793548527889,1645117.2187728086
19195,0,19033,0,781703.3586257419,19195,19033,7465699.260683643,19033,401076,29199,0,246877.39019121262,401076,29199,50293.03686551581,7515992.297549158
19195,0,19033,0,781703.3586257419,19195,19033,7465699.260683643,19033,704001,29199,0,246877.39019121262,704001,29199,50293.03686551581,7515992.297549158
19195,0,19033,0,1676621.9079424427,19195,19033,16012666.186540926,19033,401076,19033,0,529510.3780773383,401076,19033,99361.63649788855,16112027.823038815
19195,0,19033,0,1676621.9079424427,19195,19033,16012666.186540926,19033,704001,19033,0,529510.3780773383,704001,19033,99361.63649788855,16112027.823038815
19195,0,19033,0,155445.0472983217,19195,19033,1484586.1436903875,19033,401076,29045,0,49092.62212026976,401076,29045,10076.318521294226,1494662.4622116818
19195,0,19033,0,155445.0472983217,19195,19033,1484586.1436903875,19033,704001,29045,0,49092.62212026976,704001,29045,10076.318521294226,1494662.4622116818
19195,0,19033,0,2333069.6443085503,19195,19033,22282105.003692392,19033,401076,19051,0,736829.5640098433,401076,19051,148495.60367925814,22430600.60737165
19195,0,19033,0,2333069.6443085503,19195,19033,22282105.003692392,19033,704001,19051,0,736829.5640098433,704001,19051,148495.60367925814,22430600.60737165
19195,0,19033,0,99037.14342558436,19195,19033,945859.4750730764,19033,401076,29111,0,31277.889791704325,401076,29111,6478.392199294249,952337.8672723707
19195,0,19033,0,99037.14342558436,19195,19033,945859.4750730764,19033,704001,29111,0,31277.889791704325,704001,29111,6478.392199294249,952337.8672723707
19195,0,19033,0,503418.69143117167,19195,19033,4807926.831783552,19033,401076,29117,0,158989.58517012867,401076,29117,32479.107593707977,4840405.939377259
19195,0,19033,0,503418.69143117167,19195,19033,4807926.831783552,19033,704001,29117,0,158989.58517012867,704001,29117,32479.107593707977,4840405.939377259
26075,0,26025,0,638876.6895392337,26075,26025,12393870.42461399,26025,401193,26091,0,222205.00225944153,401193,26091,42656.20054422997,12436526.62515822
26075,0,26025,0,638876.6895392337,26075,26025,12393870.42461399,26025,503242,26091,0,222205.00225944153,503242,26091,42656.20054422997,12436526.62515822
26075,0,26025,0,298359.76011475106,26075,26025,5788021.800338441,26025,401193,26075,0,103771.24765381405,401193,26075,19665.392149563515,5807687.192488004
26075,0,26025,0,298359.76011475106,26075,26025,5788021.800338441,26025,503242,26075,0,103771.24765381405,503242,26075,19665.392149563515,5807687.192488004
26075,0,26025,0,201659.0366980983,26075,26025,3912078.8279053695,26025,401193,42039,0,70138.17758393257,401193,42039,14655.769047971482,3926734.596953341
26075,0,26025,0,201659.0366980983,26075,26025,3912078.8279053695,26025,503242,42039,0,70138.17758393257,503242,42039,14655.769047971482,3926734.596953341
26075,0,26025,0,499366.8818235235,26075,26025,9687453.821688078,26025,401193,26025,0,173682.68543952267,401193,26025,32608.843949869708,9720062.665637948
26075,0,26025,0,499366.8818235235,26075,26025,9687453.821688078,26025,503242,26025,0,173682.68543952267,503242,26025,32608.843949869708,9720062.665637948
26075,0,26025,0,22599.71962995929,26075,26025,438422.6272652569,26025,401193,36015,0,7860.313005095892,401193,36015,1752.3415365768483,440174.96880183375
26075,0,26025,0,22599.71962995929,26075,26025,438422.6272652569,26025,503242,36015,0,7860.313005095892,503242,36015,1752.3415365768483,440174.96880183375
26075,0,26025,0,700374.0035322962,26075,26025,13586885.84303772,26025,401193,26023,0,243594.12322523136,401193,26023,46047.55638692274,13632933.399424644
26075,0,26025,0,700374.0035322962,26075,26025,13586885.84303772,26025,503242,26023,0,243594.12322523136,503242,26023,46047.55638692274,13632933.399424644
26075,0,26025,0,346391.0343347253,26075,26025,6719803.1577719,26025,401193,42119,0,120476.80221751332,401193,42119,26729.043337425006,6746532.2011093255
26075,0,26025,0,346391.0343347253,26075,26025,6719803.1577719,26025,503242,42119,0,120476.80221751332,503242,42119,26729.043337425006,6746532.2011093255
26075,0,26025,0,230343.29622843128,26075,26025,4468538.316357426,26025,401193,42019,0,80114.72870578506,401193,42019,16772.92038617187,4485311.236743598
26075,0,26025,0,230343.29622843128,26075,26025,4468538.316357426,26025,503242,42019,0,80114.72870578506,503242,42019,16772.92038617187,4485311.236743598
26075,0,26025,0,109739.02320316772,26075,26025,2128879.1035476415,26025,401193,42013,0,38167.86603435986,401193,42013,8258.433769173838,2137137.5373168155
26075,0,26025,0,109739.02320316772,26075,26025,2128879.1035476415,26025,503242,42013,0,38167.86603435986,503242,42013,8258.433769173838,2137137.5373168155
26075,0,26025,0,223172.231345848,26075,26025,4329423.444244412,26025,401193,42035,0,77620.59092532193,401193,42035,17044.638652342066,4346468.082896754
26075,0,26025,0,223172.231345848,26075,26025,4329423.444244412,26025,503242,42035,0,77620.59092532193,503242,42035,17044.638652342066,4346468.082896754
26075,0,26025,0,682554.9938240591,26075,26025,13241206.463847809,26025,401193,26059,0,237396.56874044423,401193,26059,45179.31560877942,13286385.779456588
26075,0,26025,0,682554.9938240591,26075,26025,13241206.463847809,26025,503242,26059,0,237396.56874044423,503242,26059,45179.31560877942,13286385.779456588
26075,0,26025,0,396798.92350293905,26075,26025,7697689.590253452,26025,401193,39093,0,138008.95718562594,401193,39093,27699.564986915004,7725389.155240367
26075,0,26025,0,396798.92350293905,26075,26025,7697689.590253452,26025,503242,39093,0,138008.95718562594,503242,39093,27699.564986915004,7725389.155240367
26075,0,26025,0,5866582.988942414,26075,26025,113808612.19500136,26025,401193,42071,0,2040431.4442170558,401193,42071,461187.81935160613,114269800.01435298
26075,0,26025,0,5866582.988942414,26075,26025,113808612.19500136,26025,503242,42071,0,2040431.4442170558,503242,42071,461187.81935160613,114269800.01435298
26075,0,26025,0,3404.952138098752,26075,26025,66054.27352818879,26025,401193,24003,0,1184.262017894551,401193,24003,269.5857586635969,66323.85928685238
26075,0,26025,0,3404.952138098752,26075,26025,66054.27352818879,26025,503242,24003,0,1184.262017894551,503242,24003,269.5857586635969,66323.85928685238
26075,0,26025,0,529.2468382980094,26075,26025,10267.109199480887,26025,401193,51127,0,184.07510686393496,401193,51127,43.17339120545861,10310.282590686345
26075,0,26025,0,529.2468382980094,26075,26025,10267.109199480887,26025,503242,51127,0,184.07510686393496,503242,51127,43.17339120545861,10310.282590686345
26075,0,26025,0,103219.87330991022,26075,26025,2002411.0379903559,26025,401193,42077,0,35900.46805212066,401193,42077,8170.694435576,2010581.7324259318
26075,0,26025,0,103219.87330991022,26075,26025,2002411.0379903559,26025,503242,42077,0,35900.46805212066,503242,42077,8170.694435576,2010581.7324259318
26075,0,26025,0,19.750361913428492,26075,26025,383.14659213940797,26025,401193,24019,0,6.869289935689003,401193,24019,1.5918212299876262,384.7384133693956
26075,0,26025,0,19.750361913428492,26075,26025,383.14659213940797,26025,503242,24019,0,6.869289935689003,503242,24019,1.5918212299876262,384.7384133693956
26075,0,26025,0,21149.390961548434,26075,26025,410287.0169296363,26025,401193,36097,0,7355.880318291192,401193,36097,1641.0790830686344,411928.09601270495
26075,0,26025,0,21149.390961548434,26075,26025,410287.0169296363,26025,503242,36097,0,7355.880318291192,503242,36097,1641.0790830686344,411928.09601270495
26075,0,26025,0,482417.09210105403,26075,26025,9358636.851239135,26025,401193,42015,0,167787.45068570075,401193,42015,37756.233169265346,9396393.0844084
26075,0,26025,0,482417.09210105403,26075,26025,9358636.851239135,26025,503242,42015,0,167787.45068570075,503242,42015,37756.233169265346,9396393.0844084
